LSOA,LA CODE,htc1,htc2,htc3,htc4,htc5,Area
E01000814,00AF,57,0,0,0,0,1
E01000793,00AF,65,0,0,0,0,1
E01000786,00AF,63,0,0,0,0,1
E01000666,00AF,82,0,0,0,0,1
E01000749,00AF,67,0,0,0,0,1
E01000813,00AF,64,0,0,0,0,1
E01000695,00AF,64,0,0,0,0,1
E01000659,00AF,53,0,0,0,0,1
E01000767,00AF,61,0,0,0,0,1
E01000808,00AF,64,0,0,0,0,1
E01000680,00AF,67,0,0,0,0,1
E01000838,00AF,57,0,0,0,0,1
E01000753,00AF,0,77,0,0,0,1
E01000766,00AF,0,65,0,0,0,1
E01000681,00AF,0,66,0,0,0,1
E01000684,00AF,0,76,0,0,0,1
E01000763,00AF,0,53,0,0,0,1
E01000836,00AF,0,50,0,0,0,1
E01000655,00AF,0,51,0,0,0,1
E01000687,00AF,0,69,0,0,0,1
E01000696,00AF,0,69,0,0,0,1
E01000807,00AF,0,65,0,0,0,1
E01000758,00AF,0,60,0,0,0,1
E01000653,00AF,0,62,0,0,0,1
E01000652,00AF,0,69,0,0,0,1
E01000756,00AF,0,67,0,0,0,1
E01000723,00AF,0,56,0,0,0,1
E01000707,00AF,0,54,0,0,0,1
E01000841,00AF,0,63,0,0,0,1
E01000654,00AF,0,50,0,0,0,1
E01000660,00AF,0,72,0,0,0,1
E01000755,00AF,0,63,0,0,0,1
E01000760,00AF,0,59,0,0,0,1
E01000690,00AF,0,54,0,0,0,1
E01000682,00AF,0,66,0,0,0,1
E01000685,00AF,0,62,0,0,0,1
E01000818,00AF,0,59,0,0,0,1
E01000811,00AF,0,59,0,0,0,1
E01000832,00AF,0,61,0,0,0,1
E01000777,00AF,0,58,0,0,0,1
E01000648,00AF,0,69,0,0,0,1
E01000650,00AF,0,78,0,0,0,1
E01000686,00AF,0,65,0,0,0,1
E01000768,00AF,0,64,0,0,0,1
E01000765,00AF,0,72,0,0,0,1
E01000752,00AF,0,82,0,0,0,1
E01000791,00AF,0,63,0,0,0,1
E01000795,00AF,0,55,0,0,0,1
E01000698,00AF,0,45,0,0,0,1
E01000840,00AF,0,72,0,0,0,1
E01000647,00AF,0,65,0,0,0,1
E01000649,00AF,0,82,0,0,0,1
E01000773,00AF,0,62,0,0,0,1
E01000697,00AF,0,85,0,0,0,1
E01000775,00AF,0,91,0,0,0,1
E01000665,00AF,0,78,0,0,0,1
E01000747,00AF,0,73,0,0,0,1
E01000771,00AF,0,64,0,0,0,1
E01000708,00AF,0,68,0,0,0,1
E01000812,00AF,0,69,0,0,0,1
E01000751,00AF,0,90,0,0,0,1
E01000657,00AF,0,70,0,0,0,1
E01000678,00AF,0,71,0,0,0,1
E01000821,00AF,0,61,0,0,0,1
E01000679,00AF,0,70,0,0,0,1
E01000769,00AF,0,46,0,0,0,1
E01000692,00AF,0,70,0,0,0,1
E01000764,00AF,0,68,0,0,0,1
E01000693,00AF,0,63,0,0,0,1
E01000673,00AF,0,65,0,0,0,1
E01000774,00AF,0,62,0,0,0,1
E01000727,00AF,0,72,0,0,0,1
E01000726,00AF,0,59,0,0,0,1
E01000734,00AF,0,52,0,0,0,1
E01000651,00AF,0,65,0,0,0,1
E01000784,00AF,0,60,0,0,0,1
E01000732,00AF,0,59,0,0,0,1
E01000835,00AF,0,73,0,0,0,1
E01000754,00AF,0,77,0,0,0,1
E01000772,00AF,0,77,0,0,0,1
E01000778,00AF,0,63,0,0,0,1
E01000738,00AF,0,66,0,0,0,1
E01000770,00AF,0,72,0,0,0,1
E01000804,00AF,0,57,0,0,0,1
E01000664,00AF,0,63,0,0,0,1
E01000837,00AF,0,65,0,0,0,1
E01000703,00AF,0,80,0,0,0,1
E01000788,00AF,0,65,0,0,0,1
E01000733,00AF,0,66,0,0,0,1
E01000672,00AF,0,68,0,0,0,1
E01000689,00AF,0,66,0,0,0,1
E01000670,00AF,0,93,0,0,0,1
E01000831,00AF,0,82,0,0,0,1
E01000762,00AF,0,77,0,0,0,1
E01000731,00AF,0,53,0,0,0,1
E01000787,00AF,0,69,0,0,0,1
E01000827,00AF,0,82,0,0,0,1
E01000662,00AF,0,69,0,0,0,1
E01000816,00AF,0,63,0,0,0,1
E01000797,00AF,0,72,0,0,0,1
E01000722,00AF,0,72,0,0,0,1
E01000691,00AF,0,64,0,0,0,1
E01000716,00AF,0,75,0,0,0,1
E01000701,00AF,0,62,0,0,0,1
E01000683,00AF,0,72,0,0,0,1
E01000728,00AF,0,68,0,0,0,1
E01000736,00AF,0,64,0,0,0,1
E01000669,00AF,0,77,0,0,0,1
E01000706,00AF,0,62,0,0,0,1
E01000663,00AF,0,67,0,0,0,1
E01000790,00AF,0,97,0,0,0,1
E01000829,00AF,0,76,0,0,0,1
E01000646,00AF,0,82,0,0,0,1
E01000792,00AF,0,66,0,0,0,1
E01000735,00AF,0,57,0,0,0,1
E01000823,00AF,0,82,0,0,0,1
E01000668,00AF,0,75,0,0,0,1
E01000828,00AF,0,81,0,0,0,1
E01000737,00AF,0,60,0,0,0,1
E01000704,00AF,0,65,0,0,0,1
E01000675,00AF,0,80,0,0,0,1
E01000700,00AF,0,70,0,0,0,1
E01000779,00AF,0,62,0,0,0,1
E01000824,00AF,0,57,0,0,0,1
E01000671,00AF,0,87,0,0,0,1
E01000702,00AF,0,59,0,0,0,1
E01000715,00AF,0,97,0,0,0,1
E01000776,00AF,0,67,0,0,0,1
E01000750,00AF,0,67,0,0,0,1
E01000785,00AF,0,64,0,0,0,1
E01000725,00AF,0,80,0,0,0,1
E01000677,00AF,0,84,0,0,0,1
E01000820,00AF,0,73,0,0,0,1
E01000730,00AF,0,66,0,0,0,1
E01000712,00AF,0,91,0,0,0,1
E01000713,00AF,0,90,0,0,0,1
E01000719,00AF,0,89,0,0,0,1
E01000661,00AF,0,0,82,0,0,1
E01000817,00AF,0,0,61,0,0,1
E01000805,00AF,0,0,79,0,0,1
E01000799,00AF,0,0,80,0,0,1
E01000717,00AF,0,0,92,0,0,1
E01000825,00AF,0,0,88,0,0,1
E01000720,00AF,0,0,67,0,0,1
E01000822,00AF,0,0,78,0,0,1
E01000780,00AF,0,0,67,0,0,1
E01000739,00AF,0,0,64,0,0,1
E01000705,00AF,0,0,63,0,0,1
E01000783,00AF,0,0,65,0,0,1
E01000710,00AF,0,0,91,0,0,1
E01000803,00AF,0,0,84,0,0,1
E01000781,00AF,0,0,64,0,0,1
E01000699,00AF,0,0,74,0,0,1
E01000724,00AF,0,0,69,0,0,1
E01000819,00AF,0,0,79,0,0,1
E01000674,00AF,0,0,84,0,0,1
E01000782,00AF,0,0,69,0,0,1
E01000801,00AF,0,0,70,0,0,1
E01000802,00AF,0,0,83,0,0,1
E01000711,00AF,0,0,104,0,0,1
E01000746,00AF,0,0,101,0,0,1
E01000721,00AF,0,0,63,0,0,1
E01000789,00AF,0,0,75,0,0,1
E01000709,00AF,0,0,84,0,0,1
E01000714,00AF,0,0,120,0,0,1
E01000718,00AF,0,0,99,0,0,1
E01000745,00AF,0,0,93,0,0,1
E01000676,00AF,0,0,108,0,0,1
E01000729,00AF,0,0,83,0,0,1
E01000800,00AF,0,0,87,0,0,1
E01000742,00AF,0,0,0,115,0,1
E01000796,00AF,0,0,0,65,0,1
E01000744,00AF,0,0,0,72,0,1
E01000798,00AF,0,0,0,75,0,1
E01000743,00AF,0,0,0,93,0,1
E01000806,00AF,0,0,0,85,0,1
E01000741,00AF,0,0,0,101,0,1
E01000740,00AF,0,0,0,97,0,1
E01000910,00AG,0,0,0,63,0,1
E01000909,00AG,0,0,0,68,0,1
E01000885,00AG,0,0,0,66,0,1
E01000874,00AG,0,0,0,72,0,1
E01000862,00AG,0,0,0,92,0,1
E01000886,00AG,0,0,0,63,0,1
E01000913,00AG,0,0,0,86,0,1
E01000928,00AG,0,0,0,69,0,1
E01000971,00AG,0,0,0,64,0,1
E01000884,00AG,0,0,0,64,0,1
E01000873,00AG,0,0,0,74,0,1
E01000888,00AG,0,0,0,71,0,1
E01000911,00AG,0,0,0,69,0,1
E01000896,00AG,0,0,0,82,0,1
E01000899,00AG,0,0,0,80,0,1
E01000923,00AG,0,0,0,66,0,1
E01000927,00AG,0,0,0,76,0,1
E01000894,00AG,0,0,0,68,0,1
E01000900,00AG,0,0,0,76,0,1
E01000887,00AG,0,0,0,70,0,1
E01000880,00AG,0,0,0,71,0,1
E01000865,00AG,0,0,0,52,0,1
E01000871,00AG,0,0,0,69,0,1
E01000877,00AG,0,0,0,76,0,1
E01000901,00AG,0,0,0,82,0,1
E01000924,00AG,0,0,0,83,0,1
E01000857,00AG,0,0,0,75,0,1
E01000967,00AG,0,0,0,72,0,1
E01000845,00AG,0,0,0,78,0,1
E01000962,00AG,0,0,0,89,0,1
E01000964,00AG,0,0,0,82,0,1
E01000889,00AG,0,0,0,65,0,1
E01000912,00AG,0,0,0,71,0,1
E01000893,00AG,0,0,0,80,0,1
E01000907,00AG,0,0,0,65,0,1
E01000966,00AG,0,0,0,78,0,1
E01000961,00AG,0,0,0,76,0,1
E01000921,00AG,0,0,0,105,0,1
E01000897,00AG,0,0,0,79,0,1
E01000859,00AG,0,0,0,92,0,1
E01000879,00AG,0,0,0,72,0,1
E01000864,00AG,0,0,0,81,0,1
E01000906,00AG,0,0,0,82,0,1
E01000922,00AG,0,0,0,68,0,1
E01000866,00AG,0,0,0,94,0,1
E01000952,00AG,0,0,0,66,0,1
E01000869,00AG,0,0,0,98,0,1
E01000904,00AG,0,0,0,91,0,1
E01000926,00AG,0,0,0,62,0,1
E01000954,00AG,0,0,0,64,0,1
E01000870,00AG,0,0,0,81,0,1
E01000892,00AG,0,0,0,85,0,1
E01000946,00AG,0,0,0,85,0,1
E01000969,00AG,0,0,0,99,0,1
E01000878,00AG,0,0,0,60,0,1
E01000856,00AG,0,0,0,66,0,1
E01000858,00AG,0,0,0,80,0,1
E01000847,00AG,0,0,0,73,0,1
E01000876,00AG,0,0,0,80,0,1
E01000958,00AG,0,0,0,86,0,1
E01000968,00AG,0,0,0,81,0,1
E01000848,00AG,0,0,0,0,89,1
E01000902,00AG,0,0,0,0,60,1
E01000882,00AG,0,0,0,0,79,1
E01000929,00AG,0,0,0,0,70,1
E01000875,00AG,0,0,0,0,87,1
E01000956,00AG,0,0,0,0,68,1
E01000948,00AG,0,0,0,0,88,1
E01000925,00AG,0,0,0,0,64,1
E01000957,00AG,0,0,0,0,78,1
E01000872,00AG,0,0,0,0,94,1
E01000959,00AG,0,0,0,0,67,1
E01000861,00AG,0,0,0,0,79,1
E01000881,00AG,0,0,0,0,73,1
E01000863,00AG,0,0,0,0,79,1
E01000846,00AG,0,0,0,0,63,1
E01000970,00AG,0,0,0,0,88,1
E01000916,00AG,0,0,0,0,103,1
E01000890,00AG,0,0,0,0,75,1
E01000932,00AG,0,0,0,0,98,1
E01000903,00AG,0,0,0,0,71,1
E01000973,00AG,0,0,0,0,96,1
E01000955,00AG,0,0,0,0,66,1
E01000915,00AG,0,0,0,0,64,1
E01000898,00AG,0,0,0,0,95,1
E01000905,00AG,0,0,0,0,82,1
E01000963,00AG,0,0,0,0,104,1
E01000945,00AG,0,0,0,0,70,1
E01000844,00AG,0,0,0,0,96,1
E01000951,00AG,0,0,0,0,58,1
E01000842,00AG,0,0,0,0,78,1
E01000949,00AG,0,0,0,0,73,1
E01000944,00AG,0,0,0,0,60,1
E01000950,00AG,0,0,0,0,54,1
E01000883,00AG,0,0,0,0,87,1
E01000939,00AG,0,0,0,0,47,1
E01000933,00AG,0,0,0,0,87,1
E01000868,00AG,0,0,0,0,58,1
E01000867,00AG,0,0,0,0,71,1
E01000974,00AG,0,0,0,0,86,1
E01000895,00AG,0,0,0,0,96,1
E01000891,00AG,0,0,0,0,68,1
E01000965,00AG,0,0,0,0,90,1
E01000934,00AG,0,0,0,0,85,1
E01000920,00AG,0,0,0,0,112,1
E01000931,00AG,0,0,0,0,92,1
E01000940,00AG,0,0,0,0,64,1
E01000935,00AG,0,0,0,0,72,1
E01000849,00AG,0,0,0,0,89,1
E01000936,00AG,0,0,0,0,56,1
E01000947,00AG,0,0,0,0,95,1
E01000938,00AG,0,0,0,0,82,1
E01000972,00AG,0,0,0,0,96,1
E01000960,00AG,0,0,0,0,102,1
E01000953,00AG,0,0,0,0,70,1
E01000843,00AG,0,0,0,0,91,1
E01000853,00AG,0,0,0,0,86,1
E01000908,00AG,0,0,0,0,95,1
E01000919,00AG,0,0,0,0,100,1
E01000918,00AG,0,0,0,0,125,1
E01000850,00AG,0,0,0,0,86,1
E01000914,00AG,0,0,0,0,124,1
E01000942,00AG,0,0,0,0,75,1
E01000943,00AG,0,0,0,0,76,1
E01000941,00AG,0,0,0,0,55,1
E01000852,00AG,0,0,0,0,95,1
E01000860,00AG,0,0,0,0,88,1
E01000937,00AG,0,0,0,0,121,1
E01000851,00AG,0,0,0,0,108,1
E01000917,00AG,0,0,0,0,93,1
E01000855,00AG,0,0,0,0,134,1
E01000854,00AG,0,0,0,0,76,1
E01000930,00AG,0,0,0,0,120,1
E01001101,00AH,0,50,0,0,0,1
E01001072,00AH,0,54,0,0,0,1
E01001124,00AH,0,61,0,0,0,1
E01001121,00AH,0,51,0,0,0,1
E01001108,00AH,0,63,0,0,0,1
E01001018,00AH,0,66,0,0,0,1
E01001032,00AH,0,53,0,0,0,1
E01001017,00AH,0,64,0,0,0,1
E01001022,00AH,0,62,0,0,0,1
E01001067,00AH,0,57,0,0,0,1
E01001030,00AH,0,47,0,0,0,1
E01001027,00AH,0,56,0,0,0,1
E01001104,00AH,0,66,0,0,0,1
E01001031,00AH,0,49,0,0,0,1
E01001028,00AH,0,53,0,0,0,1
E01001106,00AH,0,56,0,0,0,1
E01001129,00AH,0,51,0,0,0,1
E01001119,00AH,0,57,0,0,0,1
E01001026,00AH,0,63,0,0,0,1
E01001120,00AH,0,50,0,0,0,1
E01001019,00AH,0,60,0,0,0,1
E01001096,00AH,0,53,0,0,0,1
E01001025,00AH,0,49,0,0,0,1
E01001094,00AH,0,53,0,0,0,1
E01001069,00AH,0,50,0,0,0,1
E01001064,00AH,0,65,0,0,0,1
E01001020,00AH,0,66,0,0,0,1
E01001123,00AH,0,61,0,0,0,1
E01001107,00AH,0,66,0,0,0,1
E01001098,00AH,0,52,0,0,0,1
E01001103,00AH,0,67,0,0,0,1
E01001062,00AH,0,56,0,0,0,1
E01001126,00AH,0,61,0,0,0,1
E01001024,00AH,0,54,0,0,0,1
E01000985,00AH,0,52,0,0,0,1
E01001125,00AH,0,63,0,0,0,1
E01001071,00AH,0,70,0,0,0,1
E01000991,00AH,0,67,0,0,0,1
E01001127,00AH,0,58,0,0,0,1
E01001092,00AH,0,66,0,0,0,1
E01001102,00AH,0,64,0,0,0,1
E01001058,00AH,0,53,0,0,0,1
E01001063,00AH,0,61,0,0,0,1
E01001122,00AH,0,62,0,0,0,1
E01001029,00AH,0,61,0,0,0,1
E01001135,00AH,0,65,0,0,0,1
E01000987,00AH,0,53,0,0,0,1
E01001016,00AH,0,67,0,0,0,1
E01001070,00AH,0,66,0,0,0,1
E01001077,00AH,0,52,0,0,0,1
E01001049,00AH,0,52,0,0,0,1
E01001105,00AH,0,62,0,0,0,1
E01000989,00AH,0,63,0,0,0,1
E01001132,00AH,0,61,0,0,0,1
E01001039,00AH,0,58,0,0,0,1
E01001068,00AH,0,78,0,0,0,1
E01001133,00AH,0,74,0,0,0,1
E01001036,00AH,0,66,0,0,0,1
E01001060,00AH,0,67,0,0,0,1
E01001100,00AH,0,63,0,0,0,1
E01001015,00AH,0,56,0,0,0,1
E01001075,00AH,0,66,0,0,0,1
E01001134,00AH,0,70,0,0,0,1
E01001099,00AH,0,59,0,0,0,1
E01001082,00AH,0,58,0,0,0,1
E01000986,00AH,0,71,0,0,0,1
E01000983,00AH,0,0,67,0,0,1
E01001053,00AH,0,0,53,0,0,1
E01001073,00AH,0,0,62,0,0,1
E01001065,00AH,0,0,67,0,0,1
E01001081,00AH,0,0,51,0,0,1
E01001079,00AH,0,0,65,0,0,1
E01001131,00AH,0,0,69,0,0,1
E01001083,00AH,0,0,53,0,0,1
E01001076,00AH,0,0,59,0,0,1
E01001084,00AH,0,0,68,0,0,1
E01001059,00AH,0,0,69,0,0,1
E01000981,00AH,0,0,66,0,0,1
E01001074,00AH,0,0,83,0,0,1
E01001021,00AH,0,0,58,0,0,1
E01001078,00AH,0,0,51,0,0,1
E01001093,00AH,0,0,68,0,0,1
E01001128,00AH,0,0,57,0,0,1
E01000993,00AH,0,0,62,0,0,1
E01000980,00AH,0,0,57,0,0,1
E01001061,00AH,0,0,67,0,0,1
E01001160,00AH,0,0,63,0,0,1
E01001054,00AH,0,0,59,0,0,1
E01001168,00AH,0,0,76,0,0,1
E01001189,00AH,0,0,47,0,0,1
E01001023,00AH,0,0,63,0,0,1
E01001194,00AH,0,0,64,0,0,1
E01001157,00AH,0,0,64,0,0,1
E01001052,00AH,0,0,46,0,0,1
E01001163,00AH,0,0,82,0,0,1
E01001086,00AH,0,0,61,0,0,1
E01001150,00AH,0,0,66,0,0,1
E01001055,00AH,0,0,58,0,0,1
E01001034,00AH,0,0,68,0,0,1
E01000999,00AH,0,0,44,0,0,1
E01001167,00AH,0,0,85,0,0,1
E01001165,00AH,0,0,68,0,0,1
E01001179,00AH,0,0,55,0,0,1
E01001184,00AH,0,0,45,0,0,1
E01001091,00AH,0,0,59,0,0,1
E01001159,00AH,0,0,76,0,0,1
E01001190,00AH,0,0,64,0,0,1
E01001095,00AH,0,0,60,0,0,1
E01000982,00AH,0,0,70,0,0,1
E01001066,00AH,0,0,51,0,0,1
E01001033,00AH,0,0,71,0,0,1
E01001130,00AH,0,0,58,0,0,1
E01000997,00AH,0,0,49,0,0,1
E01001088,00AH,0,0,59,0,0,1
E01001007,00AH,0,0,61,0,0,1
E01001142,00AH,0,0,67,0,0,1
E01001149,00AH,0,0,64,0,0,1
E01001008,00AH,0,0,55,0,0,1
E01001051,00AH,0,0,58,0,0,1
E01001146,00AH,0,0,62,0,0,1
E01001138,00AH,0,0,76,0,0,1
E01001174,00AH,0,0,54,0,0,1
E01000992,00AH,0,0,70,0,0,1
E01000996,00AH,0,0,45,0,0,1
E01000994,00AH,0,0,54,0,0,1
E01001044,00AH,0,0,86,0,0,1
E01001173,00AH,0,0,111,0,0,1
E01001176,00AH,0,0,64,0,0,1
E01001148,00AH,0,0,69,0,0,1
E01001010,00AH,0,0,57,0,0,1
E01001002,00AH,0,0,52,0,0,1
E01001172,00AH,0,0,73,0,0,1
E01001185,00AH,0,0,75,0,0,1
E01001056,00AH,0,0,58,0,0,1
E01001040,00AH,0,0,77,0,0,1
E01001161,00AH,0,0,0,56,0,1
E01001169,00AH,0,0,0,64,0,1
E01001153,00AH,0,0,0,64,0,1
E01001006,00AH,0,0,0,62,0,1
E01001009,00AH,0,0,0,61,0,1
E01001156,00AH,0,0,0,72,0,1
E01001097,00AH,0,0,0,121,0,1
E01001171,00AH,0,0,0,65,0,1
E01001182,00AH,0,0,0,49,0,1
E01001111,00AH,0,0,0,65,0,1
E01001037,00AH,0,0,0,65,0,1
E01001139,00AH,0,0,0,73,0,1
E01001188,00AH,0,0,0,74,0,1
E01000988,00AH,0,0,0,67,0,1
E01001183,00AH,0,0,0,56,0,1
E01001187,00AH,0,0,0,80,0,1
E01001158,00AH,0,0,0,72,0,1
E01001080,00AH,0,0,0,68,0,1
E01001193,00AH,0,0,0,58,0,1
E01001177,00AH,0,0,0,58,0,1
E01001162,00AH,0,0,0,77,0,1
E01001057,00AH,0,0,0,64,0,1
E01001137,00AH,0,0,0,90,0,1
E01000990,00AH,0,0,0,54,0,1
E01000975,00AH,0,0,0,76,0,1
E01001140,00AH,0,0,0,77,0,1
E01001003,00AH,0,0,0,65,0,1
E01001005,00AH,0,0,0,55,0,1
E01001175,00AH,0,0,0,54,0,1
E01001004,00AH,0,0,0,82,0,1
E01001147,00AH,0,0,0,67,0,1
E01001041,00AH,0,0,0,76,0,1
E01000979,00AH,0,0,0,79,0,1
E01001154,00AH,0,0,0,79,0,1
E01001042,00AH,0,0,0,88,0,1
E01001164,00AH,0,0,0,102,0,1
E01001180,00AH,0,0,0,64,0,1
E01001116,00AH,0,0,0,60,0,1
E01000995,00AH,0,0,0,61,0,1
E01001166,00AH,0,0,0,88,0,1
E01001117,00AH,0,0,0,122,0,1
E01000976,00AH,0,0,0,85,0,1
E01001152,00AH,0,0,0,76,0,1
E01001089,00AH,0,0,0,73,0,1
E01001038,00AH,0,0,0,92,0,1
E01001186,00AH,0,0,0,85,0,1
E01001001,00AH,0,0,0,57,0,1
E01001170,00AH,0,0,0,99,0,1
E01001000,00AH,0,0,0,50,0,1
E01001143,00AH,0,0,0,89,0,1
E01001090,00AH,0,0,0,92,0,1
E01001115,00AH,0,0,0,67,0,1
E01001178,00AH,0,0,0,53,0,1
E01001114,00AH,0,0,0,62,0,1
E01001085,00AH,0,0,0,64,0,1
E01001192,00AH,0,0,0,75,0,1
E01000984,00AH,0,0,0,80,0,1
E01001046,00AH,0,0,0,84,0,1
E01001181,00AH,0,0,0,78,0,1
E01001141,00AH,0,0,0,60,0,1
E01001113,00AH,0,0,0,87,0,1
E01001014,00AH,0,0,0,123,0,1
E01001109,00AH,0,0,0,87,0,1
E01001011,00AH,0,0,0,79,0,1
E01001047,00AH,0,0,0,89,0,1
E01001035,00AH,0,0,0,85,0,1
E01001087,00AH,0,0,0,87,0,1
E01001013,00AH,0,0,0,89,0,1
E01000998,00AH,0,0,0,70,0,1
E01001144,00AH,0,0,0,83,0,1
E01000978,00AH,0,0,0,93,0,1
E01001151,00AH,0,0,0,70,0,1
E01000977,00AH,0,0,0,93,0,1
E01001191,00AH,0,0,0,93,0,1
E01001110,00AH,0,0,0,77,0,1
E01001050,00AH,0,0,0,81,0,1
E01001136,00AH,0,0,0,104,0,1
E01001043,00AH,0,0,0,143,0,1
E01001112,00AH,0,0,0,78,0,1
E01001118,00AH,0,0,0,82,0,1
E01001145,00AH,0,0,0,92,0,1
E01001012,00AH,0,0,0,71,0,1
E01001155,00AH,0,0,0,0,80,1
E01001048,00AH,0,0,0,0,135,1
E01001045,00AH,0,0,0,0,118,1
E01001382,00AJ,0,58,0,0,0,1
E01001224,00AJ,0,61,0,0,0,1
E01001305,00AJ,0,64,0,0,0,1
E01001299,00AJ,0,66,0,0,0,1
E01001279,00AJ,0,58,0,0,0,1
E01001208,00AJ,0,53,0,0,0,1
E01001375,00AJ,0,75,0,0,0,1
E01001209,00AJ,0,67,0,0,0,1
E01001379,00AJ,0,75,0,0,0,1
E01001300,00AJ,0,63,0,0,0,1
E01001281,00AJ,0,64,0,0,0,1
E01001386,00AJ,0,77,0,0,0,1
E01001255,00AJ,0,62,0,0,0,1
E01001385,00AJ,0,70,0,0,0,1
E01001306,00AJ,0,74,0,0,0,1
E01001303,00AJ,0,0,65,0,0,1
E01001289,00AJ,0,0,49,0,0,1
E01001284,00AJ,0,0,57,0,0,1
E01001377,00AJ,0,0,77,0,0,1
E01001270,00AJ,0,0,58,0,0,1
E01001302,00AJ,0,0,64,0,0,1
E01001227,00AJ,0,0,63,0,0,1
E01001383,00AJ,0,0,67,0,0,1
E01001204,00AJ,0,0,61,0,0,1
E01001268,00AJ,0,0,65,0,0,1
E01001319,00AJ,0,0,50,0,0,1
E01001384,00AJ,0,0,70,0,0,1
E01001380,00AJ,0,0,82,0,0,1
E01001307,00AJ,0,0,62,0,0,1
E01001309,00AJ,0,0,63,0,0,1
E01001248,00AJ,0,0,59,0,0,1
E01001314,00AJ,0,0,51,0,0,1
E01001308,00AJ,0,0,71,0,0,1
E01001212,00AJ,0,0,76,0,0,1
E01001346,00AJ,0,0,64,0,0,1
E01001253,00AJ,0,0,68,0,0,1
E01001217,00AJ,0,0,45,0,0,1
E01001251,00AJ,0,0,69,0,0,1
E01001292,00AJ,0,0,50,0,0,1
E01001313,00AJ,0,0,53,0,0,1
E01001237,00AJ,0,0,71,0,0,1
E01001201,00AJ,0,0,66,0,0,1
E01001288,00AJ,0,0,54,0,0,1
E01001315,00AJ,0,0,51,0,0,1
E01001273,00AJ,0,0,64,0,0,1
E01001254,00AJ,0,0,78,0,0,1
E01001387,00AJ,0,0,80,0,0,1
E01001198,00AJ,0,0,60,0,0,1
E01001266,00AJ,0,0,58,0,0,1
E01001211,00AJ,0,0,73,0,0,1
E01001264,00AJ,0,0,64,0,0,1
E01001322,00AJ,0,0,67,0,0,1
E01001343,00AJ,0,0,49,0,0,1
E01001304,00AJ,0,0,74,0,0,1
E01001271,00AJ,0,0,61,0,0,1
E01001290,00AJ,0,0,76,0,0,1
E01001325,00AJ,0,0,63,0,0,1
E01001310,00AJ,0,0,69,0,0,1
E01001294,00AJ,0,0,57,0,0,1
E01001360,00AJ,0,0,53,0,0,1
E01001321,00AJ,0,0,79,0,0,1
E01001341,00AJ,0,0,53,0,0,1
E01001280,00AJ,0,0,82,0,0,1
E01001345,00AJ,0,0,52,0,0,1
E01001323,00AJ,0,0,71,0,0,1
E01001298,00AJ,0,0,54,0,0,1
E01001231,00AJ,0,0,73,0,0,1
E01001207,00AJ,0,0,69,0,0,1
E01001269,00AJ,0,0,67,0,0,1
E01001291,00AJ,0,0,51,0,0,1
E01001359,00AJ,0,0,60,0,0,1
E01001274,00AJ,0,0,62,0,0,1
E01001297,00AJ,0,0,51,0,0,1
E01001312,00AJ,0,0,61,0,0,1
E01001285,00AJ,0,0,58,0,0,1
E01001317,00AJ,0,0,71,0,0,1
E01001347,00AJ,0,0,56,0,0,1
E01001295,00AJ,0,0,52,0,0,1
E01001260,00AJ,0,0,68,0,0,1
E01001272,00AJ,0,0,58,0,0,1
E01001374,00AJ,0,0,87,0,0,1
E01001259,00AJ,0,0,51,0,0,1
E01001363,00AJ,0,0,50,0,0,1
E01001335,00AJ,0,0,54,0,0,1
E01001320,00AJ,0,0,55,0,0,1
E01001296,00AJ,0,0,42,0,0,1
E01001200,00AJ,0,0,65,0,0,1
E01001342,00AJ,0,0,65,0,0,1
E01001258,00AJ,0,0,66,0,0,1
E01001381,00AJ,0,0,79,0,0,1
E01001230,00AJ,0,0,69,0,0,1
E01001226,00AJ,0,0,70,0,0,1
E01001195,00AJ,0,0,0,63,0,1
E01001329,00AJ,0,0,0,64,0,1
E01001373,00AJ,0,0,0,47,0,1
E01001370,00AJ,0,0,0,56,0,1
E01001286,00AJ,0,0,0,62,0,1
E01001223,00AJ,0,0,0,66,0,1
E01001262,00AJ,0,0,0,56,0,1
E01001293,00AJ,0,0,0,51,0,1
E01001368,00AJ,0,0,0,47,0,1
E01001245,00AJ,0,0,0,85,0,1
E01001265,00AJ,0,0,0,64,0,1
E01001311,00AJ,0,0,0,67,0,1
E01001365,00AJ,0,0,0,65,0,1
E01001348,00AJ,0,0,0,64,0,1
E01001352,00AJ,0,0,0,63,0,1
E01001261,00AJ,0,0,0,76,0,1
E01001354,00AJ,0,0,0,86,0,1
E01001338,00AJ,0,0,0,53,0,1
E01001287,00AJ,0,0,0,49,0,1
E01001350,00AJ,0,0,0,66,0,1
E01001327,00AJ,0,0,0,61,0,1
E01001371,00AJ,0,0,0,62,0,1
E01001344,00AJ,0,0,0,89,0,1
E01001197,00AJ,0,0,0,71,0,1
E01001242,00AJ,0,0,0,57,0,1
E01001214,00AJ,0,0,0,49,0,1
E01001369,00AJ,0,0,0,54,0,1
E01001277,00AJ,0,0,0,71,0,1
E01001252,00AJ,0,0,0,80,0,1
E01001326,00AJ,0,0,0,68,0,1
E01001229,00AJ,0,0,0,60,0,1
E01001216,00AJ,0,0,0,48,0,1
E01001366,00AJ,0,0,0,58,0,1
E01001328,00AJ,0,0,0,64,0,1
E01001232,00AJ,0,0,0,62,0,1
